2017,1,2,9,14,1
2017,1,2,10,22,1
2017,1,2,11,49,1
2017,1,2,12,109,1
2017,1,2,13,133,1
2017,1,2,14,115,1
2017,1,2,15,88,1
2017,1,2,16,129,1
2017,1,2,17,134,1
2017,1,2,18,136,1
2017,1,2,19,74,1
2017,1,3,9,27,2
2017,1,3,10,33,2
2017,1,3,11,60,2
2017,1,3,12,112,2
2017,1,3,13,169,2
2017,1,3,14,127,2
2017,1,3,15,112,2
2017,1,3,16,115,2
2017,1,3,17,158,2
2017,1,3,18,121,2
2017,1,3,19,95,2
2017,1,4,9,16,3
2017,1,4,10,27,3
2017,1,4,11,52,3
2017,1,4,12,105,3
2017,1,4,13,160,3
2017,1,4,14,114,3
2017,1,4,15,87,3
2017,1,4,16,143,3
2017,1,4,17,132,3
2017,1,4,18,173,3
2017,1,4,19,85,3
2017,1,5,9,27,4
2017,1,5,10,32,4
2017,1,5,11,57,4
2017,1,5,12,99,4
2017,1,5,13,138,4
2017,1,5,14,110,4
2017,1,5,15,97,4
2017,1,5,16,132,4
2017,1,5,17,107,4
2017,1,5,18,115,4
2017,1,5,19,89,4
2017,1,7,9,4,6
2017,1,7,10,16,6
2017,1,7,11,22,6
2017,1,7,12,28,6
2017,1,7,13,39,6
2017,1,7,14,37,6
2017,1,7,15,44,6
2017,1,9,9,28,1
2017,1,9,10,54,1
2017,1,9,11,78,1
2017,1,9,12,141,1
2017,1,9,13,215,1
2017,1,9,14,114,1
2017,1,9,15,141,1
2017,1,9,16,162,1
2017,1,9,17,160,1
2017,1,9,18,181,1
2017,1,9,19,105,1
2017,1,10,9,26,2
2017,1,10,10,46,2
2017,1,10,11,95,2
2017,1,10,12,126,2
2017,1,10,13,211,2
2017,1,10,14,146,2
2017,1,10,15,130,2
2017,1,10,16,141,2
2017,1,10,17,165,2
2017,1,10,18,170,2
2017,1,10,19,101,2
2017,1,11,9,36,3
2017,1,11,10,46,3
2017,1,11,11,81,3
2017,1,11,12,122,3
2017,1,11,13,212,3
2017,1,11,14,163,3
2017,1,11,15,136,3
2017,1,11,16,134,3
2017,1,11,17,162,3
2017,1,11,18,172,3
2017,1,11,19,74,3
2017,1,12,9,36,4
2017,1,12,10,28,4
2017,1,12,11,78,4
2017,1,12,12,105,4
2017,1,12,13,188,4
2017,1,12,14,145,4
2017,1,12,15,136,4
2017,1,12,16,131,4
2017,1,12,17,171,4
2017,1,12,18,155,4
2017,1,12,19,81,4
2017,1,13,9,28,5
2017,1,13,10,38,5
2017,1,13,11,70,5
2017,1,13,12,120,5
2017,1,13,13,134,5
2017,1,13,14,159,5
2017,1,13,15,140,5
2017,1,13,16,148,5
2017,1,13,17,154,5
2017,1,13,18,153,5
2017,1,13,19,118,5
2017,1,14,9,5,6
2017,1,14,10,17,6
2017,1,14,11,61,6
2017,1,14,12,64,6
2017,1,14,13,58,6
2017,1,14,14,40,6
2017,1,14,15,45,6
2017,1,16,9,37,1
2017,1,16,10,44,1
2017,1,16,11,80,1
2017,1,16,12,133,1
2017,1,16,13,205,1
2017,1,16,14,153,1
2017,1,16,15,133,1
2017,1,16,16,157,1
2017,1,16,17,187,1
2017,1,16,18,143,1
2017,1,16,19,110,1
2017,1,17,9,42,2
2017,1,17,10,54,2
2017,1,17,11,80,2
2017,1,17,12,123,2
2017,1,17,13,228,2
2017,1,17,14,134,2
2017,1,17,15,140,2
2017,1,17,16,145,2
2017,1,17,17,158,2
2017,1,17,18,183,2
2017,1,17,19,91,2
2017,1,18,9,33,3
2017,1,18,10,49,3
2017,1,18,11,75,3
2017,1,18,12,119,3
2017,1,18,13,213,3
2017,1,18,14,128,3
2017,1,18,15,114,3
2017,1,18,16,147,3
2017,1,18,17,172,3
2017,1,18,18,155,3
2017,1,18,19,101,3
2017,1,19,9,49,4
2017,1,19,10,36,4
2017,1,19,11,74,4
2017,1,19,12,118,4
2017,1,19,13,181,4
2017,1,19,14,143,4
2017,1,19,15,176,4
2017,1,19,16,144,4
2017,1,19,17,179,4
2017,1,19,18,131,4
2017,1,19,19,91,4
2017,1,20,9,26,5
2017,1,20,10,34,5
2017,1,20,11,87,5
2017,1,20,12,112,5
2017,1,20,13,167,5
2017,1,20,14,134,5
2017,1,20,15,136,5
2017,1,20,16,156,5
2017,1,20,17,128,5
2017,1,20,18,138,5
2017,1,20,19,101,5
2017,1,21,9,12,6
2017,1,21,10,23,6
2017,1,21,11,77,6
2017,1,21,12,67,6
2017,1,21,13,64,6
2017,1,21,14,53,6
2017,1,21,15,59,6
2017,1,23,9,43,1
2017,1,23,10,45,1
2017,1,23,11,83,1
2017,1,23,12,144,1
2017,1,23,13,164,1
2017,1,23,14,137,1
2017,1,23,15,112,1
2017,1,23,16,141,1
2017,1,23,17,155,1
2017,1,23,18,126,1
2017,1,23,19,100,1
2017,1,24,9,26,2
2017,1,24,10,35,2
2017,1,24,11,70,2
2017,1,24,12,138,2
2017,1,24,13,205,2
2017,1,24,14,130,2
2017,1,24,15,131,2
2017,1,24,16,156,2
2017,1,24,17,188,2
2017,1,24,18,126,2
2017,1,24,19,103,2
2017,1,25,9,22,3
2017,1,25,10,66,3
2017,1,25,11,67,3
2017,1,25,12,131,3
2017,1,25,13,193,3
2017,1,25,14,142,3
2017,1,25,15,128,3
2017,1,25,16,129,3
2017,1,25,17,144,3
2017,1,25,18,162,3
2017,1,25,19,113,3
2017,1,26,9,30,4
2017,1,26,10,53,4
2017,1,26,11,65,4
2017,1,26,12,98,4
2017,1,26,13,212,4
2017,1,26,14,128,4
2017,1,26,15,134,4
2017,1,26,16,146,4
2017,1,26,17,127,4
2017,1,26,18,143,4
2017,1,26,19,90,4
2017,1,27,9,30,5
2017,1,27,10,39,5
2017,1,27,11,69,5
2017,1,27,12,117,5
2017,1,27,13,155,5
2017,1,27,14,134,5
2017,1,27,15,131,5
2017,1,27,16,154,5
2017,1,27,17,145,5
2017,1,27,18,117,5
2017,1,27,19,95,5
2017,1,28,9,6,6
2017,1,28,10,18,6
2017,1,28,11,42,6
2017,1,28,12,94,6
2017,1,28,13,56,6
2017,1,28,14,47,6
2017,1,28,15,44,6
2017,1,30,9,22,1
2017,1,30,10,45,1
2017,1,30,11,56,1
2017,1,30,12,98,1
2017,1,30,13,153,1
2017,1,30,14,107,1
2017,1,30,15,110,1
2017,1,30,16,143,1
2017,1,30,17,140,1
2017,1,30,18,140,1
2017,1,30,19,75,1
2017,1,31,9,25,2
2017,1,31,10,37,2
2017,1,31,11,73,2
2017,1,31,12,97,2
2017,1,31,13,155,2
2017,1,31,14,148,2
2017,1,31,15,132,2
2017,1,31,16,137,2
2017,1,31,17,138,2
2017,1,31,18,113,2
2017,1,31,19,100,2
2017,2,1,9,53,3
2017,2,1,10,45,3
2017,2,1,11,54,3
2017,2,1,12,125,3
2017,2,1,13,165,3
2017,2,1,14,136,3
2017,2,1,15,118,3
2017,2,1,16,156,3
2017,2,1,17,152,3
2017,2,1,18,158,3
2017,2,1,19,88,3
2017,2,2,9,37,4
2017,2,2,10,52,4
2017,2,2,11,83,4
2017,2,2,12,73,4
2017,2,2,13,178,4
2017,2,2,14,137,4
2017,2,2,15,145,4
2017,2,2,16,132,4
2017,2,2,17,162,4
2017,2,2,18,177,4
2017,2,2,19,124,4
2017,2,3,9,21,5
2017,2,3,10,44,5
2017,2,3,11,74,5
2017,2,3,12,104,5
2017,2,3,13,166,5
2017,2,3,14,163,5
2017,2,3,15,124,5
2017,2,3,16,132,5
2017,2,3,17,151,5
2017,2,3,18,162,5
2017,2,3,19,93,5
2017,2,4,9,12,6
2017,2,4,10,31,6
2017,2,4,11,47,6
2017,2,4,12,64,6
2017,2,4,13,60,6
2017,2,4,14,41,6
2017,2,4,15,57,6
2017,2,6,9,25,1
2017,2,6,10,45,1
2017,2,6,11,68,1
2017,2,6,12,115,1
2017,2,6,13,134,1
2017,2,6,14,121,1
2017,2,6,15,93,1
2017,2,6,16,113,1
2017,2,6,17,139,1
2017,2,6,18,113,1
2017,2,6,19,90,1
2017,2,7,9,32,2
2017,2,7,10,68,2
2017,2,7,11,88,2
2017,2,7,12,139,2
2017,2,7,13,220,2
2017,2,7,14,199,2
2017,2,7,15,170,2
2017,2,7,16,190,2
2017,2,7,17,181,2
2017,2,7,18,162,2
2017,2,7,19,106,2
2017,2,8,9,40,3
2017,2,8,10,88,3
2017,2,8,11,85,3
2017,2,8,12,119,3
2017,2,8,13,204,3
2017,2,8,14,195,3
2017,2,8,15,137,3
2017,2,8,16,135,3
2017,2,8,17,156,3
2017,2,8,18,148,3
2017,2,8,19,86,3
2017,2,9,9,43,4
2017,2,9,10,63,4
2017,2,9,11,73,4
2017,2,9,12,137,4
2017,2,9,13,185,4
2017,2,9,14,152,4
2017,2,9,15,130,4
2017,2,9,16,164,4
2017,2,9,17,174,4
2017,2,9,18,165,4
2017,2,9,19,96,4
2017,2,10,9,38,5
2017,2,10,10,45,5
2017,2,10,11,76,5
2017,2,10,12,126,5
2017,2,10,13,189,5
2017,2,10,14,153,5
2017,2,10,15,134,5
2017,2,10,16,161,5
2017,2,10,17,132,5
2017,2,10,18,133,5
2017,2,10,19,106,5
2017,2,11,9,14,6
2017,2,11,10,30,6
2017,2,11,11,57,6
2017,2,11,12,67,6
2017,2,11,13,74,6
2017,2,11,14,55,6
2017,2,11,15,70,6
2017,2,13,9,39,1
2017,2,13,10,62,1
2017,2,13,11,101,1
2017,2,13,12,174,1
2017,2,13,13,250,1
2017,2,13,14,255,1
2017,2,13,15,199,1
2017,2,13,16,180,1
2017,2,13,17,215,1
2017,2,13,18,208,1
2017,2,13,19,132,1
2017,2,14,9,38,2
2017,2,14,10,62,2
2017,2,14,11,107,2
2017,2,14,12,186,2
2017,2,14,13,241,2
2017,2,14,14,171,2
2017,2,14,15,167,2
2017,2,14,16,207,2
2017,2,14,17,190,2
2017,2,14,18,201,2
2017,2,14,19,140,2
2017,2,15,9,49,3
2017,2,15,10,58,3
2017,2,15,11,79,3
2017,2,15,12,134,3
2017,2,15,13,220,3
2017,2,15,14,184,3
2017,2,15,15,150,3
2017,2,15,16,163,3
2017,2,15,17,174,3
2017,2,15,18,178,3
2017,2,15,19,109,3
2017,2,16,9,25,4
2017,2,16,10,44,4
2017,2,16,11,60,4
2017,2,16,12,122,4
2017,2,16,13,174,4
2017,2,16,14,167,4
2017,2,16,15,140,4
2017,2,16,16,138,4
2017,2,16,17,153,4
2017,2,16,18,166,4
2017,2,16,19,92,4
2017,2,17,9,35,5
2017,2,17,10,58,5
2017,2,17,11,87,5
2017,2,17,12,120,5
2017,2,17,13,188,5
2017,2,17,14,134,5
2017,2,17,15,147,5
2017,2,17,16,152,5
2017,2,17,17,148,5
2017,2,17,18,152,5
2017,2,17,19,85,5
2017,2,18,9,11,6
2017,2,18,10,20,6
2017,2,18,11,65,6
2017,2,18,12,91,6
2017,2,18,13,74,6
2017,2,18,14,64,6
2017,2,18,15,72,6
2017,2,20,9,18,1
2017,2,20,10,53,1
2017,2,20,11,70,1
2017,2,20,12,8,1
2017,2,20,13,168,1
2017,2,20,14,170,1
2017,2,20,15,128,1
2017,2,20,16,207,1
2017,2,20,17,195,1
2017,2,20,18,216,1
2017,2,20,19,123,1
2017,2,21,9,46,2
2017,2,21,10,35,2
2017,2,21,11,67,2
2017,2,21,12,117,2
2017,2,21,13,130,2
2017,2,21,14,100,2
2017,2,21,15,110,2
2017,2,21,16,113,2
2017,2,21,17,173,2
2017,2,21,18,174,2
2017,2,21,19,100,2
2017,2,22,9,57,3
2017,2,22,10,30,3
2017,2,22,11,65,3
2017,2,22,12,96,3
2017,2,22,13,208,3
2017,2,22,14,145,3
2017,2,22,15,145,3
2017,2,22,16,138,3
2017,2,22,17,182,3
2017,2,22,18,157,3
2017,2,22,19,102,3
2017,2,23,9,52,4
2017,2,23,10,64,4
2017,2,23,11,79,4
2017,2,23,12,127,4
2017,2,23,13,190,4
2017,2,23,14,160,4
2017,2,23,15,137,4
2017,2,23,16,154,4
2017,2,23,17,158,4
2017,2,23,18,149,4
2017,2,23,19,114,4
2017,2,24,9,36,5
2017,2,24,10,42,5
2017,2,24,11,73,5
2017,2,24,12,105,5
2017,2,24,13,79,5
2017,2,24,14,145,5
2017,2,24,15,133,5
2017,2,24,16,140,5
2017,2,24,17,131,5
2017,2,24,18,135,5
2017,2,24,19,106,5
2017,2,25,9,18,6
2017,2,25,10,29,6
2017,2,25,11,40,6
2017,2,25,12,74,6
2017,2,25,13,61,6
2017,2,25,14,70,6
2017,2,25,15,79,6
2017,2,27,9,39,1
2017,2,27,10,70,1
2017,2,27,11,100,1
2017,2,27,12,174,1
2017,2,27,13,252,1
2017,2,27,14,152,1
2017,2,27,15,140,1
2017,2,27,16,180,1
2017,2,27,17,189,1
2017,2,27,18,185,1
2017,2,27,19,80,1
2017,2,28,9,26,2
2017,2,28,10,81,2
2017,2,28,11,88,2
2017,2,28,12,177,2
2017,2,28,13,222,2
2017,2,28,14,175,2
2017,2,28,15,144,2
2017,2,28,16,185,2
2017,2,28,17,199,2
2017,2,28,18,176,2
2017,2,28,19,111,2
2017,3,1,9,51,3
2017,3,1,10,50,3
2017,3,1,11,75,3
2017,3,1,12,147,3
2017,3,1,13,181,3
2017,3,1,14,106,3
2017,3,1,15,128,3
2017,3,1,16,162,3
2017,3,1,17,163,3
2017,3,1,18,145,3
2017,3,1,19,119,3
2017,3,2,9,40,4
2017,3,2,10,54,4
2017,3,2,11,78,4
2017,3,2,12,112,4
2017,3,2,13,161,4
2017,3,2,14,132,4
2017,3,2,15,166,4
2017,3,2,16,173,4
2017,3,2,17,184,4
2017,3,2,18,188,4
2017,3,2,19,123,4
2017,3,3,9,37,5
2017,3,3,10,48,5
2017,3,3,11,100,5
2017,3,3,12,140,5
2017,3,3,13,203,5
2017,3,3,14,150,5
2017,3,3,15,174,5
2017,3,3,16,148,5
2017,3,3,17,178,5
2017,3,3,18,148,5
2017,3,3,19,97,5
2017,3,4,9,16,6
2017,3,4,10,40,6
2017,3,4,11,47,6
2017,3,4,12,84,6
2017,3,4,13,98,6
2017,3,4,14,26,6
2017,3,4,15,5,6
2017,3,6,9,31,1
2017,3,6,10,73,1
2017,3,6,11,107,1
2017,3,6,12,149,1
2017,3,6,13,212,1
2017,3,6,14,164,1
2017,3,6,15,156,1
2017,3,6,16,195,1
2017,3,6,17,166,1
2017,3,6,18,169,1
2017,3,6,19,121,1
2017,3,7,9,40,2
2017,3,7,10,44,2
2017,3,7,11,93,2
2017,3,7,12,144,2
2017,3,7,13,220,2
2017,3,7,14,133,2
2017,3,7,15,136,2
2017,3,7,16,159,2
2017,3,7,17,164,2
2017,3,7,18,212,2
2017,3,7,19,126,2
2017,3,8,9,38,3
2017,3,8,10,64,3
2017,3,8,11,65,3
2017,3,8,12,143,3
2017,3,8,13,212,3
2017,3,8,14,198,3
2017,3,8,15,136,3
2017,3,8,16,157,3
2017,3,8,17,226,3
2017,3,8,18,179,3
2017,3,8,19,107,3
2017,3,9,9,28,4
2017,3,9,10,56,4
2017,3,9,11,85,4
2017,3,9,12,134,4
2017,3,9,13,195,4
2017,3,9,14,161,4
2017,3,9,15,141,4
2017,3,9,16,160,4
2017,3,9,17,203,4
2017,3,9,18,177,4
2017,3,9,19,115,4
2017,3,10,9,41,5
2017,3,10,10,59,5
2017,3,10,11,90,5
2017,3,10,12,148,5
2017,3,10,13,178,5
2017,3,10,14,154,5
2017,3,10,15,130,5
2017,3,10,16,136,5
2017,3,10,17,112,5
2017,3,10,18,124,5
2017,3,10,19,66,5
2017,3,11,9,19,6
2017,3,11,10,42,6
2017,3,11,11,60,6
2017,3,11,12,77,6
2017,3,11,13,65,6
2017,3,11,14,63,6
2017,3,11,15,88,6
2017,3,13,9,38,1
2017,3,13,10,78,1
2017,3,13,11,108,1
2017,3,13,12,164,1
2017,3,13,13,200,1
2017,3,13,14,140,1
2017,3,13,15,149,1
2017,3,13,16,178,1
2017,3,13,17,224,1
2017,3,13,18,206,1
2017,3,13,19,104,1
2017,3,14,9,35,2
2017,3,14,10,65,2
2017,3,14,11,88,2
2017,3,14,12,155,2
2017,3,14,13,253,2
2017,3,14,14,171,2
2017,3,14,15,159,2
2017,3,14,16,196,2
2017,3,14,17,180,2
2017,3,14,18,221,2
2017,3,14,19,147,2
2017,3,15,9,39,3
2017,3,15,10,59,3
2017,3,15,11,72,3
2017,3,15,12,161,3
2017,3,15,13,213,3
2017,3,15,14,144,3
2017,3,15,15,123,3
2017,3,15,16,169,3
2017,3,15,17,213,3
2017,3,15,18,190,3
2017,3,15,19,114,3
2017,3,16,9,45,4
2017,3,16,10,58,4
2017,3,16,11,78,4
2017,3,16,12,147,4
2017,3,16,13,211,4
2017,3,16,14,153,4
2017,3,16,15,145,4
2017,3,16,16,145,4
2017,3,16,17,173,4
2017,3,16,18,200,4
2017,3,16,19,130,4
2017,3,17,9,36,5
2017,3,17,10,55,5
2017,3,17,11,108,5
2017,3,17,12,129,5
2017,3,17,13,212,5
2017,3,17,14,155,5
2017,3,17,15,134,5
2017,3,17,16,168,5
2017,3,17,17,182,5
2017,3,17,18,162,5
2017,3,17,19,88,5
2017,3,18,9,14,6
2017,3,18,10,18,6
2017,3,18,11,38,6
2017,3,18,12,51,6
2017,3,18,13,47,6
2017,3,18,14,59,6
2017,3,18,15,37,6
2017,3,20,9,34,1
2017,3,20,10,56,1
2017,3,20,11,90,1
2017,3,20,12,155,1
2017,3,20,13,219,1
2017,3,20,14,160,1
2017,3,20,15,154,1
2017,3,20,16,159,1
2017,3,20,17,190,1
2017,3,20,18,179,1
2017,3,20,19,151,1
2017,3,21,9,43,2
2017,3,21,10,61,2
2017,3,21,11,97,2
2017,3,21,12,173,2
2017,3,21,13,227,2
2017,3,21,14,176,2
2017,3,21,15,136,2
2017,3,21,16,177,2
2017,3,21,17,186,2
2017,3,21,18,186,2
2017,3,21,19,109,2
2017,3,22,9,65,3
2017,3,22,10,74,3
2017,3,22,11,90,3
2017,3,22,12,139,3
2017,3,22,13,224,3
2017,3,22,14,147,3
2017,3,22,15,136,3
2017,3,22,16,171,3
2017,3,22,17,167,3
2017,3,22,18,155,3
2017,3,22,19,120,3
2017,3,23,9,29,4
2017,3,23,10,60,4
2017,3,23,11,75,4
2017,3,23,12,119,4
2017,3,23,13,197,4
2017,3,23,14,154,4
2017,3,23,15,142,4
2017,3,23,16,167,4
2017,3,23,17,186,4
2017,3,23,18,177,4
2017,3,23,19,118,4
2017,3,24,9,42,5
2017,3,24,10,61,5
2017,3,24,11,77,5
2017,3,24,12,124,5
2017,3,24,13,198,5
2017,3,24,14,116,5
2017,3,24,15,137,5
2017,3,24,16,137,5
2017,3,24,17,142,5
2017,3,24,18,127,5
2017,3,24,19,94,5
2017,3,25,9,14,6
2017,3,25,10,33,6
2017,3,25,11,63,6
2017,3,25,12,63,6
2017,3,25,13,62,6
